nombre_archivo1,nombre_archivo2,similaridad
hsz102.txt,mul74.txt,1.143
hsz102.txt,mul97.txt,1.213
hsz102.txt,peh12.txt,1.522
hsz102.txt,peh49.txt,1.051
hsz102.txt,peh63.txt,1.621
hsz102.txt,peh149.txt,1.013
hsz102.txt,peh187.txt,1.219
hsz102.txt,peh232.txt,1.156
hsz102.txt,peh261.txt,1.064
hsz102.txt,peh288.txt,1.146
hsz102.txt,pko127.txt,1.381
hsz102.txt,pko156.txt,1.024
hsz102.txt,pko200.txt,1.274
hsz102.txt,pnl53.txt,1.007
hsz102.txt,pnl82.txt,1.088
hsz102.txt,pnl132.txt,1.006
hsz102.txt,pnl255.txt,1.067
hsz102.txt,prz12.txt,1.012
hsz102.txt,prz127.txt,1.099
hsz102.txt,prz205.txt,1.004
hsz102.txt,prz217.txt,1.156
hsz102.txt,prz239.txt,1.187
hsz102.txt,smu58.txt,1.229
hsz102.txt,smu94.txt,1.144
hsz102.txt,smu127.txt,1.273
hsz102.txt,smu185.txt,1.146
hsz102.txt,smu213.txt,1.065
hsz102.txt,smu237.txt,1.199
hsz102.txt,smu251.txt,2.063
hsz102.txt,smu283.txt,1.325
hsz102.txt,smu304.txt,1.032
hsz102.txt,smu345.txt,1.247
hsz102.txt,sra159.txt,1.413
hsz102.txt,toi213.txt,1.138
hsz102.txt,tvh12.txt,1.024
hsz102.txt,tvh98.txt,1.31
hsz102.txt,tyc18.txt,1.059
hsz102.txt,tyc41.txt,1.076
hsz117.txt,hte190.txt,1.019
hsz117.txt,mul27.txt,1.065
hsz117.txt,sra216.txt,1.161
hsz131.txt,hsz261.txt,1.377
hsz131.txt,hte91.txt,1.414
hsz131.txt,hte138.txt,1.261
hsz131.txt,hte211.txt,1.674
hsz131.txt,hte248.txt,1.156
hsz131.txt,hte269.txt,1.142
hsz131.txt,hte276.txt,1.157
hsz131.txt,hte311.txt,1.245
hsz131.txt,hte319.txt,1.058
hsz131.txt,hte357.txt,2.06
hsz131.txt,hte427.txt,1.815
hsz131.txt,smu283.txt,1.176
hsz131.txt,sra64.txt,1.02
hsz131.txt,toi178.txt,1.298
hsz142.txt,hsz232.txt,1.01
hsz142.txt,hte138.txt,1.127
hsz142.txt,hte319.txt,1.204
hsz142.txt,hte357.txt,1.154
hsz142.txt,saq250.txt,1.934
hsz186.txt,hte116.txt,1.093
hsz186.txt,prz286.txt,1.311
hsz193.txt,hte5.txt,1.447
hsz193.txt,hte35.txt,1.642
hsz193.txt,hte57.txt,1.372
hsz193.txt,hte91.txt,1.154
hsz193.txt,hte138.txt,1.475
hsz193.txt,hte211.txt,1.494
hsz193.txt,hte269.txt,1.567
hsz193.txt,hte276.txt,1.308
hsz193.txt,hte283.txt,1.011
hsz193.txt,hte298.txt,1.135
hsz193.txt,hte311.txt,1.691
hsz193.txt,hte326.txt,1.041
hsz193.txt,hte357.txt,1.662
hsz193.txt,hte434.txt,1.346
hsz193.txt,mul74.txt,1.244
hsz193.txt,pnl284.txt,1.272
hsz193.txt,smu94.txt,1.097
hsz193.txt,smu185.txt,1.034
hsz193.txt,smu237.txt,1.038
hsz193.txt,smu283.txt,1.036
hsz193.txt,toi178.txt,1.383
hsz193.txt,tyc41.txt,1.228
hsz203.txt,peh269.txt,1.393
hsz203.txt,prz112.txt,1.167
hsz203.txt,saq188.txt,1.106
hsz203.txt,saq226.txt,1.19
hsz203.txt,toi178.txt,1.064
hsz210.txt,prz205.txt,1.267
hsz210.txt,saq233.txt,1.405
hsz210.txt,sra191.txt,1.089
hsz225.txt,pnl132.txt,1.02
hsz232.txt,saq173.txt,1.301
hsz232.txt,saq250.txt,1.01
hsz232.txt,sra5.txt,1.142
hsz247.txt,hsz261.txt,1.143
hsz254.txt,hte357.txt,1.217
hsz254.txt,hte434.txt,1.147
hsz254.txt,pnl171.txt,1.186
hsz261.txt,hte319.txt,1.227
hsz283.txt,peh141.txt,1.045
hsz283.txt,peh187.txt,1.156
hsz283.txt,prz94.txt,1.501
hsz283.txt,prz246.txt,1.072
hsz283.txt,smu0.txt,1.164
hte5.txt,hte35.txt,1.475
hte5.txt,hte138.txt,1.145
hte5.txt,hte269.txt,1.677
hte5.txt,hte276.txt,1.094
hte5.txt,hte298.txt,1.658
hte5.txt,hte311.txt,2.037
hte5.txt,hte326.txt,1.453
hte5.txt,hte342.txt,1.578
hte5.txt,hte357.txt,2.621
hte5.txt,hte371.txt,1.019
hte5.txt,hte386.txt,2.036
hte5.txt,mul97.txt,1.27
hte5.txt,peh63.txt,1.004
hte5.txt,peh163.txt,1.041
hte5.txt,pnl262.txt,1.005
hte5.txt,pnl284.txt,1.116
hte5.txt,prz141.txt,1.225
hte5.txt,prz205.txt,1.227
hte5.txt,smu283.txt,1.238
hte7.txt,hte357.txt,1.111
hte35.txt,hte190.txt,1.147
hte35.txt,hte248.txt,1.249
hte35.txt,hte269.txt,1.382
hte35.txt,hte276.txt,1.681
hte35.txt,hte311.txt,1.705
hte35.txt,hte326.txt,1.29
hte35.txt,hte357.txt,1.547
hte35.txt,hte412.txt,1.276
hte35.txt,mul11.txt,1.303
hte35.txt,peh232.txt,1.24
hte35.txt,pko200.txt,1.136
hte35.txt,smu94.txt,1.069
hte35.txt,smu283.txt,1.191
hte35.txt,tyc41.txt,1.077
hte42.txt,smu141.txt,1.038
hte57.txt,hte311.txt,1.165
hte57.txt,hte357.txt,1.284
hte57.txt,hte434.txt,1.159
hte57.txt,peh210.txt,1.318
hte57.txt,peh232.txt,1.364
hte57.txt,prz150.txt,1.013
hte57.txt,prz239.txt,1.556
hte57.txt,prz253.txt,1.302
hte57.txt,toi178.txt,1.031
hte64.txt,hte167.txt,1.027
hte64.txt,hte311.txt,1.466
hte64.txt,hte319.txt,1.231
hte64.txt,peh200.txt,1.075
hte64.txt,prz205.txt,1.063
hte64.txt,prz253.txt,1.141
hte64.txt,saq61.txt,1.029
hte64.txt,saq87.txt,1.067
hte64.txt,sra126.txt,1.397
hte84.txt,mul34.txt,1.383
hte84.txt,pko172.txt,1.388
hte84.txt,pko217.txt,1.076
hte84.txt,pnl237.txt,2.688
hte84.txt,smu326.txt,5.132
hte91.txt,hte211.txt,3.216
hte91.txt,hte269.txt,1.077
hte91.txt,hte311.txt,1.135
hte91.txt,hte357.txt,1.319
hte91.txt,smu283.txt,1.081
hte99.txt,hte190.txt,1.266
hte99.txt,hte311.txt,1.277
hte99.txt,peh163.txt,1.098
hte99.txt,peh208.txt,1.255
hte99.txt,peh232.txt,1.154
hte99.txt,pko4.txt,1.064
hte99.txt,pko18.txt,1.029
hte99.txt,pnl53.txt,1.15
hte99.txt,pnl262.txt,1.106
hte99.txt,prz36.txt,1.2
hte99.txt,prz112.txt,1.213
hte99.txt,prz127.txt,1.092
hte99.txt,saq233.txt,1.008
hte99.txt,smu283.txt,1.254
hte99.txt,sra64.txt,1.01
hte116.txt,hte190.txt,1.024
hte116.txt,hte319.txt,1.216
hte116.txt,peh288.txt,1.13
hte116.txt,sra126.txt,1.01
hte123.txt,peh261.txt,1.403
hte130.txt,hte190.txt,1.204
hte130.txt,saq173.txt,1.308
hte130.txt,tvh72.txt,1.039
hte138.txt,hte190.txt,1.039
hte138.txt,hte211.txt,1.058
hte138.txt,hte269.txt,1.754
hte138.txt,hte283.txt,1.327
hte138.txt,hte311.txt,1.118
hte138.txt,hte326.txt,1.209
hte138.txt,hte342.txt,1.254
hte138.txt,hte357.txt,2.402
hte138.txt,hte371.txt,1.218
hte138.txt,peh0.txt,1.22
hte138.txt,peh105.txt,1.143
hte138.txt,peh178.txt,1.149
hte138.txt,pnl262.txt,1.314
hte138.txt,prz12.txt,1.34
hte138.txt,smu94.txt,1.551
hte138.txt,smu266.txt,1.24
hte138.txt,smu283.txt,1.044
hte138.txt,toi178.txt,1.592
hte145.txt,prz172.txt,1.01
hte167.txt,hte240.txt,1.037
hte167.txt,hte311.txt,1.025
hte167.txt,hte319.txt,1.261
hte167.txt,hte386.txt,1.259
hte167.txt,hte412.txt,1.01
hte167.txt,pko194.txt,1.077
hte167.txt,smu12.txt,1.212
hte167.txt,smu283.txt,1.23
hte174.txt,hte198.txt,100.0
hte174.txt,prz239.txt,1.297
hte174.txt,smu76.txt,1.088
hte174.txt,toi213.txt,1.073
hte181.txt,hte311.txt,1.187
hte190.txt,hte276.txt,1.377
hte190.txt,hte311.txt,1.332
hte190.txt,hte441.txt,1.05
hte190.txt,mul11.txt,1.01
hte190.txt,mul27.txt,1.18
hte190.txt,mul41.txt,1.053
hte190.txt,mul97.txt,1.278
hte190.txt,peh63.txt,1.277
hte190.txt,peh105.txt,1.121
hte190.txt,peh149.txt,1.067
hte190.txt,peh200.txt,1.403
hte190.txt,pko18.txt,1.404
hte190.txt,pko64.txt,1.111
hte190.txt,pko79.txt,1.053
hte190.txt,pko105.txt,1.024
hte190.txt,pko127.txt,1.17
hte190.txt,pko172.txt,1.101
hte190.txt,pko200.txt,1.19
hte190.txt,pko217.txt,1.029
hte190.txt,pko225.txt,1.479
hte190.txt,pnl35.txt,1.292
hte190.txt,pnl53.txt,1.033
hte190.txt,pnl82.txt,1.434
hte190.txt,pnl142.txt,1.024
hte190.txt,pnl198.txt,1.157
hte190.txt,prz8.txt,1.497
hte190.txt,prz30.txt,1.09
hte190.txt,prz36.txt,1.008
hte190.txt,prz65.txt,1.314
hte190.txt,prz87.txt,1.04
hte190.txt,prz205.txt,1.46
hte190.txt,saq173.txt,1.268
hte190.txt,saq219.txt,1.141
hte190.txt,smu58.txt,1.078
hte190.txt,smu283.txt,1.266
hte190.txt,smu338.txt,1.305
hte190.txt,sra42.txt,1.091
hte190.txt,sra64.txt,1.101
hte190.txt,sra126.txt,1.72
hte190.txt,toi43.txt,1.019
hte190.txt,toi49.txt,1.226
hte190.txt,tvh47.txt,1.46
hte190.txt,tvh98.txt,1.438
hte190.txt,tvh134.txt,1.399
hte190.txt,tyc6.txt,1.063
hte190.txt,tyc10.txt,1.224
hte198.txt,prz239.txt,1.297
hte198.txt,smu76.txt,1.088
hte198.txt,toi213.txt,1.073
hte204.txt,sra126.txt,1.063
hte204.txt,sra140.txt,1.279
hte204.txt,sra191.txt,1.001
hte204.txt,sra205.txt,1.023
hte204.txt,toi87.txt,1.353
hte211.txt,hte219.txt,1.1
hte211.txt,hte248.txt,1.153
hte211.txt,hte276.txt,1.155
hte211.txt,hte311.txt,1.255
hte211.txt,hte357.txt,2.088
hte211.txt,hte434.txt,1.006
hte211.txt,peh178.txt,1.006
hte211.txt,peh232.txt,1.041
hte211.txt,prz253.txt,1.183
hte211.txt,prz260.txt,1.282
hte211.txt,saq233.txt,1.255
hte211.txt,smu283.txt,1.134
hte211.txt,smu330.txt,1.006
hte211.txt,smu338.txt,1.323
hte211.txt,sra126.txt,1.019
hte211.txt,sra137.txt,1.162
hte211.txt,toi12.txt,1.149
hte211.txt,toi178.txt,1.364
hte211.txt,tvh127.txt,1.143
hte219.txt,peh12.txt,1.036
hte219.txt,peh163.txt,1.001
hte219.txt,peh225.txt,1.071
hte219.txt,prz205.txt,1.418
hte219.txt,sra126.txt,1.089
hte219.txt,toi178.txt,1.318
hte240.txt,hte248.txt,1.201
hte240.txt,hte412.txt,1.07
hte248.txt,hte269.txt,1.009
hte248.txt,hte276.txt,1.428
hte248.txt,hte283.txt,1.61
hte248.txt,hte311.txt,2.124
hte248.txt,hte319.txt,1.139
hte248.txt,hte357.txt,2.031
hte248.txt,hte434.txt,2.425
hte248.txt,toi178.txt,1.002
hte261.txt,hte357.txt,1.403
hte269.txt,hte276.txt,2.946
hte269.txt,hte283.txt,1.664
hte269.txt,hte298.txt,1.285
hte269.txt,hte311.txt,1.195
hte269.txt,hte319.txt,1.004
hte269.txt,hte342.txt,1.278
hte269.txt,hte357.txt,2.764
hte269.txt,hte371.txt,2.361
hte269.txt,hte386.txt,1.452
hte269.txt,hte441.txt,1.136
hte269.txt,mul11.txt,1.023
hte269.txt,mul74.txt,1.158
hte269.txt,peh0.txt,1.071
hte269.txt,peh178.txt,1.169
hte269.txt,pnl262.txt,1.224
hte269.txt,prz12.txt,1.308
hte269.txt,smu94.txt,1.001
hte269.txt,smu283.txt,1.048
hte269.txt,toi178.txt,1.463
hte276.txt,hte311.txt,1.95
hte276.txt,hte319.txt,1.439
hte276.txt,hte326.txt,1.15
hte276.txt,hte357.txt,2.025
hte276.txt,hte371.txt,2.212
hte276.txt,hte405.txt,1.017
hte276.txt,hte412.txt,1.005
hte276.txt,mul11.txt,1.249
hte276.txt,mul97.txt,1.202
hte276.txt,peh63.txt,1.284
hte276.txt,peh232.txt,1.128
hte276.txt,prz205.txt,1.07
hte276.txt,smu283.txt,1.239
hte276.txt,sra126.txt,1.097
hte276.txt,tvh141.txt,1.171
hte283.txt,hte311.txt,1.319
hte283.txt,hte357.txt,2.004
hte283.txt,hte434.txt,1.011
hte283.txt,mul74.txt,1.194
hte283.txt,peh0.txt,1.099
hte283.txt,peh178.txt,1.024
hte283.txt,pnl176.txt,1.348
hte283.txt,smu213.txt,1.527
hte283.txt,smu311.txt,1.206
hte298.txt,hte319.txt,1.407
hte298.txt,hte326.txt,1.522
hte298.txt,smu283.txt,1.621
hte311.txt,hte357.txt,2.1
hte311.txt,hte371.txt,1.247
hte311.txt,hte405.txt,1.103
hte311.txt,hte427.txt,1.358
hte311.txt,hte434.txt,1.541
hte311.txt,mul11.txt,1.073
hte311.txt,mul74.txt,1.053
hte311.txt,mul97.txt,1.251
hte311.txt,peh63.txt,1.204
hte311.txt,peh163.txt,1.072
hte311.txt,peh200.txt,1.001
hte311.txt,peh232.txt,1.057
hte311.txt,pko18.txt,1.027
hte311.txt,pko105.txt,1.014
hte311.txt,pko200.txt,1.022
hte311.txt,pnl284.txt,1.046
hte311.txt,prz30.txt,1.297
hte311.txt,prz33.txt,1.216
hte311.txt,prz205.txt,1.414
hte311.txt,smu12.txt,1.033
hte311.txt,smu283.txt,1.215
hte311.txt,sra126.txt,1.158
hte311.txt,toi178.txt,1.02
hte311.txt,tyc41.txt,1.272
hte319.txt,hte326.txt,2.125
hte319.txt,hte371.txt,1.238
hte319.txt,hte427.txt,1.072
hte319.txt,peh232.txt,1.032
hte319.txt,peh295.txt,1.149
hte319.txt,prz134.txt,1.004
hte319.txt,prz143.txt,1.004
hte319.txt,prz205.txt,1.315
hte319.txt,saq8.txt,1.117
hte319.txt,smu134.txt,1.257
hte319.txt,smu283.txt,1.122
hte319.txt,sra42.txt,1.242
hte319.txt,sra126.txt,1.063
hte319.txt,toi213.txt,1.429
hte319.txt,tyc18.txt,1.139
hte326.txt,hte342.txt,1.074
hte326.txt,hte357.txt,1.235
hte326.txt,smu283.txt,1.453
hte326.txt,tyc41.txt,1.009
hte342.txt,hte357.txt,1.653
hte342.txt,peh178.txt,1.066
hte342.txt,smu283.txt,1.037
hte357.txt,hte371.txt,1.468
hte357.txt,hte427.txt,1.009
hte357.txt,hte434.txt,1.793
hte357.txt,mul11.txt,1.377
hte357.txt,mul45.txt,1.707
hte357.txt,mul74.txt,1.709
hte357.txt,mul97.txt,1.264
hte357.txt,peh0.txt,1.505
hte357.txt,peh56.txt,1.125
hte357.txt,peh63.txt,1.021
hte357.txt,peh105.txt,1.294
hte357.txt,peh178.txt,1.566
hte357.txt,peh225.txt,1.01
hte357.txt,pko0.txt,1.018
hte357.txt,pko24.txt,1.06
hte357.txt,pko47.txt,1.131
hte357.txt,pko225.txt,1.15
hte357.txt,pnl176.txt,1.328
hte357.txt,pnl262.txt,1.674
hte357.txt,pnl284.txt,1.293
hte357.txt,prz12.txt,1.272
hte357.txt,prz224.txt,1.185
hte357.txt,prz271.txt,1.117
hte357.txt,smu94.txt,1.07
hte357.txt,smu178.txt,1.208
hte357.txt,smu185.txt,1.519
hte357.txt,smu213.txt,1.514
hte357.txt,smu228.txt,1.154
hte357.txt,smu237.txt,1.364
hte357.txt,smu251.txt,1.193
hte357.txt,smu259.txt,1.288
hte357.txt,smu266.txt,1.488
hte357.txt,smu283.txt,1.539
hte357.txt,smu304.txt,1.194
hte357.txt,smu311.txt,1.264
hte357.txt,smu330.txt,1.362
hte357.txt,smu345.txt,1.192
hte357.txt,sra93.txt,1.244
hte357.txt,sra140.txt,1.079
hte357.txt,toi12.txt,1.201
hte357.txt,toi178.txt,1.904
hte357.txt,toi213.txt,1.013
hte357.txt,tvh4.txt,1.278
hte357.txt,tvh83.txt,1.505
hte357.txt,tvh134.txt,1.036
hte357.txt,tyc2.txt,1.024
hte371.txt,hte386.txt,1.762
hte371.txt,mul97.txt,1.061
hte371.txt,smu163.txt,1.001
hte371.txt,tyc32.txt,1.122
hte379.txt,pko134.txt,1.222
hte379.txt,saq250.txt,1.198
hte386.txt,peh178.txt,1.341
hte386.txt,peh187.txt,1.702
hte386.txt,pko4.txt,1.005
hte386.txt,pnl255.txt,1.661
hte386.txt,pnl262.txt,1.208
hte386.txt,prz150.txt,1.046
hte386.txt,saq12.txt,1.594
hte386.txt,smu12.txt,1.294
hte386.txt,smu83.txt,1.168
hte386.txt,toi103.txt,1.117
hte412.txt,hte427.txt,1.171
hte434.txt,peh210.txt,1.067
hte434.txt,prz36.txt,1.134
hte434.txt,tyc41.txt,1.196
hte441.txt,peh200.txt,1.206
hte441.txt,smu283.txt,1.054
hte441.txt,smu345.txt,1.192
hte441.txt,sra64.txt,1.005
hte441.txt,sra126.txt,1.086
hte441.txt,toi178.txt,1.129
mul0.txt,mul27.txt,1.035
mul0.txt,mul97.txt,1.019
mul0.txt,pko225.txt,1.009
mul0.txt,prz87.txt,1.075
mul0.txt,tvh134.txt,1.032
mul2.txt,tvh76.txt,2.317
mul3.txt,sra159.txt,1.193
mul3.txt,tyc18.txt,1.045
mul6.txt,mul54.txt,1.02
mul11.txt,mul23.txt,1.262
mul11.txt,mul27.txt,1.287
mul11.txt,mul45.txt,1.11
mul11.txt,mul54.txt,1.323
mul11.txt,mul58.txt,1.124
mul11.txt,mul74.txt,1.057
mul11.txt,mul79.txt,1.053
mul11.txt,mul97.txt,1.215
mul11.txt,peh63.txt,1.218
mul11.txt,pko112.txt,1.085
mul11.txt,pko225.txt,1.414
mul11.txt,pnl164.txt,1.246
mul11.txt,pnl262.txt,1.286
mul11.txt,pnl284.txt,1.381
mul11.txt,prz12.txt,1.232
mul11.txt,prz30.txt,1.085
mul11.txt,prz205.txt,1.017
mul11.txt,smu43.txt,1.21
mul11.txt,smu94.txt,1.712
mul11.txt,smu178.txt,1.157
mul11.txt,smu213.txt,1.152
mul11.txt,smu237.txt,1.147
mul11.txt,smu251.txt,2.319
mul11.txt,smu259.txt,1.582
mul11.txt,smu330.txt,1.201
mul11.txt,smu345.txt,1.416
mul11.txt,toi12.txt,1.063
mul11.txt,tvh112.txt,1.04
mul11.txt,tvh134.txt,1.284
mul11.txt,tvh141.txt,1.106
mul11.txt,tvh228.txt,1.164
mul11.txt,tyc38.txt,1.038
mul11.txt,tyc41.txt,1.636
mul15.txt,peh295.txt,1.205
mul16.txt,saq47.txt,1.228
mul16.txt,tvh185.txt,1.303
mul23.txt,peh178.txt,1.038
mul23.txt,pko225.txt,1.031
mul27.txt,mul30.txt,1.055
mul27.txt,mul41.txt,1.055
mul27.txt,mul54.txt,1.415
mul27.txt,mul80.txt,1.337
mul27.txt,mul97.txt,1.069
mul27.txt,pko225.txt,1.172
mul27.txt,pnl35.txt,1.059
mul27.txt,prz30.txt,1.149
mul27.txt,prz205.txt,1.185
mul27.txt,sra42.txt,1.05
mul27.txt,sra159.txt,1.008
mul27.txt,toi185.txt,1.055
mul27.txt,tvh98.txt,1.234
mul27.txt,tvh134.txt,1.262
mul27.txt,tvh170.txt,1.037
mul27.txt,tvh228.txt,1.115
mul27.txt,tyc38.txt,1.173
mul30.txt,mul54.txt,1.745
mul30.txt,tyc38.txt,1.006
mul30.txt,tyc41.txt,1.271
mul34.txt,peh225.txt,1.06
mul34.txt,pko105.txt,1.047
mul34.txt,pko149.txt,1.006
mul34.txt,pko196.txt,1.067
mul34.txt,pnl262.txt,1.008
mul34.txt,prz8.txt,1.582
mul34.txt,prz87.txt,1.377
mul34.txt,tvh61.txt,1.199
mul34.txt,tvh112.txt,1.124
mul34.txt,tvh134.txt,1.313
mul34.txt,tyc32.txt,1.161
mul41.txt,mul54.txt,1.234
mul41.txt,mul58.txt,1.093
mul41.txt,mul97.txt,1.023
mul41.txt,pko71.txt,1.044
mul41.txt,prz205.txt,1.011
mul41.txt,tyc38.txt,1.075
mul41.txt,tyc41.txt,1.132
mul43.txt,tvh83.txt,1.203
mul43.txt,tvh163.txt,1.662
mul45.txt,pko225.txt,1.099
mul45.txt,smu283.txt,1.132
mul54.txt,mul58.txt,1.168
mul54.txt,mul79.txt,1.049
mul54.txt,peh12.txt,1.222
mul54.txt,peh63.txt,1.275
mul54.txt,pko64.txt,1.519
mul54.txt,pko112.txt,1.145
mul54.txt,pko200.txt,1.396
mul54.txt,prz8.txt,1.168
mul54.txt,prz184.txt,1.065
mul54.txt,prz205.txt,1.253
mul54.txt,smu43.txt,1.278
mul54.txt,smu251.txt,1.314
mul54.txt,smu273.txt,1.027
mul54.txt,smu283.txt,1.087
mul54.txt,tvh54.txt,1.274
mul54.txt,tvh61.txt,1.297
mul54.txt,tvh68.txt,1.049
mul54.txt,tvh72.txt,1.254
mul54.txt,tvh98.txt,1.03
mul54.txt,tvh134.txt,1.646
mul54.txt,tvh141.txt,1.164
mul54.txt,tvh149.txt,1.046
mul54.txt,tvh228.txt,1.138
mul54.txt,tyc38.txt,3.034
mul54.txt,tyc41.txt,1.124
mul58.txt,mul97.txt,1.107
mul58.txt,pko64.txt,1.034
mul58.txt,pko200.txt,1.039
mul58.txt,pko225.txt,1.27
mul58.txt,prz100.txt,1.126
mul58.txt,smu43.txt,1.165
mul58.txt,smu251.txt,1.119
mul58.txt,tvh228.txt,1.321
mul58.txt,tyc38.txt,1.332
mul58.txt,tyc41.txt,1.306
mul67.txt,prz50.txt,1.064
mul67.txt,prz141.txt,1.032
mul71.txt,tvh61.txt,1.28
mul71.txt,tvh163.txt,1.03
mul74.txt,mul97.txt,3.188
mul74.txt,peh178.txt,1.158
mul74.txt,pnl284.txt,1.173
mul74.txt,prz12.txt,1.451
mul74.txt,prz239.txt,1.207
mul74.txt,smu94.txt,1.688
mul74.txt,smu251.txt,1.24
mul74.txt,tvh98.txt,1.009
mul74.txt,tyc41.txt,1.024
mul77.txt,pnl75.txt,1.43
mul77.txt,pnl255.txt,1.284
mul77.txt,smu206.txt,1.226
mul79.txt,smu94.txt,1.042
mul79.txt,smu251.txt,1.319
mul79.txt,tyc41.txt,1.242
mul88.txt,toi105.txt,1.014
mul88.txt,tyc32.txt,1.301
mul91.txt,saq236.txt,1.164
mul97.txt,peh63.txt,1.089
mul97.txt,peh88.txt,1.13
mul97.txt,peh105.txt,1.144
mul97.txt,peh178.txt,1.556
mul97.txt,pko18.txt,1.022
mul97.txt,pko21.txt,1.361
mul97.txt,pko127.txt,1.103
mul97.txt,pko170.txt,1.099
mul97.txt,pko225.txt,1.474
mul97.txt,pnl53.txt,1.106
mul97.txt,pnl262.txt,1.247
mul97.txt,prz8.txt,1.548
mul97.txt,prz12.txt,1.021
mul97.txt,prz50.txt,1.184
mul97.txt,prz65.txt,1.114
mul97.txt,prz87.txt,1.126
mul97.txt,prz94.txt,1.229
mul97.txt,prz100.txt,1.164
mul97.txt,prz127.txt,1.379
mul97.txt,prz134.txt,1.208
mul97.txt,prz143.txt,1.208
mul97.txt,saq61.txt,1.175
mul97.txt,smu50.txt,1.421
mul97.txt,smu76.txt,1.029
mul97.txt,smu228.txt,1.398
mul97.txt,smu251.txt,1.913
mul97.txt,smu319.txt,1.162
mul97.txt,smu345.txt,1.244
mul97.txt,sra42.txt,1.696
mul97.txt,sra126.txt,1.077
mul97.txt,sra216.txt,1.067
mul97.txt,toi36.txt,1.179
mul97.txt,toi213.txt,1.198
mul97.txt,tvh83.txt,1.252
mul97.txt,tvh134.txt,1.58
mul97.txt,tvh228.txt,1.201
mul97.txt,tyc41.txt,1.29
peh0.txt,prz172.txt,2.309
peh0.txt,prz279.txt,1.472
peh0.txt,saq250.txt,1.17
peh0.txt,smu127.txt,1.012
peh0.txt,tyc2.txt,1.535
peh12.txt,peh149.txt,1.01
peh12.txt,peh225.txt,1.054
peh12.txt,peh261.txt,1.115
peh12.txt,pko170.txt,1.159
peh12.txt,prz50.txt,1.149
peh12.txt,prz65.txt,1.1
peh12.txt,prz87.txt,1.538
peh12.txt,prz231.txt,1.576
peh12.txt,prz239.txt,1.062
peh12.txt,prz246.txt,1.105
peh12.txt,prz286.txt,1.066
peh12.txt,smu0.txt,1.236
peh12.txt,smu50.txt,1.022
peh12.txt,smu127.txt,1.11
peh12.txt,smu251.txt,1.033
peh12.txt,toi36.txt,1.058
peh18.txt,prz246.txt,6.495
peh18.txt,smu141.txt,1.117
peh24.txt,prz22.txt,1.449
peh34.txt,peh200.txt,1.162
peh41.txt,peh208.txt,1.157
peh41.txt,prz65.txt,1.063
peh41.txt,prz112.txt,1.282
peh41.txt,prz239.txt,1.819
peh49.txt,peh88.txt,1.242
peh49.txt,peh187.txt,1.522
peh49.txt,peh225.txt,1.018
peh49.txt,prz8.txt,1.171
peh49.txt,prz50.txt,1.37
peh49.txt,prz58.txt,1.142
peh49.txt,prz65.txt,1.169
peh49.txt,prz184.txt,1.355
peh49.txt,prz271.txt,1.143
peh49.txt,toi70.txt,1.125
peh56.txt,peh225.txt,1.039
peh56.txt,prz12.txt,1.11
peh56.txt,prz134.txt,1.025
peh56.txt,prz143.txt,1.025
peh63.txt,pko64.txt,1.074
peh63.txt,pko127.txt,1.473
peh63.txt,pko170.txt,1.091
peh63.txt,pko200.txt,1.408
peh63.txt,pko225.txt,1.366
peh63.txt,pko259.txt,1.049
peh63.txt,pnl53.txt,1.047
peh63.txt,prz8.txt,1.398
peh63.txt,prz12.txt,1.327
peh63.txt,prz30.txt,1.303
peh63.txt,prz58.txt,1.057
peh63.txt,prz65.txt,1.244
peh63.txt,prz87.txt,1.11
peh63.txt,prz100.txt,1.278
peh63.txt,prz184.txt,1.02
peh63.txt,prz293.txt,1.152
peh63.txt,smu0.txt,1.239
peh63.txt,smu43.txt,1.084
peh63.txt,smu50.txt,1.132
peh63.txt,smu251.txt,1.505
peh63.txt,smu283.txt,1.014
peh63.txt,sra42.txt,1.094
peh63.txt,sra126.txt,1.12
peh63.txt,toi94.txt,1.096
peh63.txt,tvh134.txt,1.135
peh63.txt,tyc41.txt,1.384
peh66.txt,peh70.txt,3.816
peh66.txt,peh149.txt,1.175
peh66.txt,pko90.txt,1.343
peh66.txt,pko156.txt,1.038
peh66.txt,pnl237.txt,1.286
peh66.txt,prz22.txt,2.504
peh66.txt,prz65.txt,1.199
peh66.txt,prz127.txt,1.112
peh66.txt,prz231.txt,1.308
peh66.txt,prz246.txt,1.088
peh66.txt,saq47.txt,1.027
peh70.txt,peh187.txt,1.087
peh70.txt,peh254.txt,1.146
peh70.txt,prz22.txt,3.259
peh70.txt,prz239.txt,1.126
peh73.txt,peh141.txt,1.982
peh73.txt,peh218.txt,1.008
peh73.txt,peh288.txt,1.345
peh73.txt,prz136.txt,2.178
peh73.txt,prz141.txt,1.227
peh73.txt,prz184.txt,1.551
peh80.txt,peh170.txt,1.199
peh80.txt,peh254.txt,1.602
peh80.txt,prz199.txt,1.086
peh80.txt,saq233.txt,1.089
peh80.txt,toi154.txt,1.087
peh88.txt,peh95.txt,1.206
peh88.txt,peh218.txt,1.005
peh88.txt,pko18.txt,1.014
peh88.txt,prz141.txt,1.252
peh88.txt,prz271.txt,1.073
peh88.txt,smu192.txt,1.246
peh88.txt,smu266.txt,1.074
peh88.txt,sra42.txt,1.445
